tconst,ordering,nconst,category,job,characters
tt3317522,10.0,nm4836214,actress,\N,"[""Alien""]"
tt3317522,11.0,nm0000136,archive_footage,\N,"[""Glen Lantz""]"
tt3317522,12.0,nm0000136,actor,\N,"[""Glen Lantz""]"
tt3317522,13.0,nm0038896,director,\N,\N
tt3317522,14.0,nm1895871,producer,producer,\N
tt3317522,15.0,nm3581772,producer,producer,\N
tt3317522,16.0,nm1751726,composer,\N,\N
tt3317522,17.0,nm0631028,cinematographer,director of photography,\N
tt3317522,18.0,nm1152832,production_designer,\N,\N
tt3317522,19.0,nm2496760,production_designer,\N,\N
tt3317562,1.0,nm0103208,self,\N,"[""Self - Pinhead""]"
tt3317562,2.0,nm0186469,self,\N,"[""Self - Dr Channard""]"
tt3317562,3.0,nm0732367,self,\N,"[""Self - Larry Cotton""]"
tt3317562,4.0,nm0383354,self,\N,"[""Self - Julia Cotton""]"
tt3317562,5.0,nm0095567,self,\N,"[""Self - Tiffany""]"
tt3317562,6.0,nm0394054,self,\N,"[""Self - Kyle MacRae""]"
tt3317562,7.0,nm0051472,self,\N,"[""Self - Butterball""]"
tt3317562,8.0,nm0928411,self,\N,"[""Self - Female cenobite, 'Hellbound'""]"
tt3317562,9.0,nm0898544,self,\N,"[""Self - Chatterer cenobite""]"
tt3317562,10.0,nm0662529,self,\N,"[""Self - Removal man""]"
tt3317562,11.0,nm1792707,director,director,\N
tt3317562,12.0,nm5617771,writer,writer,\N
tt3317562,13.0,nm4563809,writer,\N,\N
tt3317562,14.0,nm4563809,producer,producer,\N
tt3317562,15.0,nm3187470,composer,\N,\N
tt3317562,16.0,nm5618291,editor,\N,\N
tt3317562,17.0,nm6784449,editor,\N,\N
tt3318052,1.0,nm1779186,actress,\N,"[""Rebeca Ibar""]"
tt3318052,2.0,nm1570600,actor,\N,"[""Tino""]"
tt3318052,3.0,nm3514395,actress,\N,"[""Claudia""]"
tt3318052,4.0,nm0868435,actor,\N,"[""Arcadio""]"
tt3318052,5.0,nm1390413,actor,\N,"[""Castor""]"
tt3318052,6.0,nm0034998,actor,\N,"[""Tritón""]"
tt3318052,7.0,nm0904963,actor,\N,"[""Baena""]"
tt3318052,8.0,nm1932775,actor,\N,"[""Portero""]"
tt3318052,9.0,nm0433349,actress,\N,"[""Camila""]"
tt3318052,10.0,nm3329013,actress,\N,"[""Fabiola""]"
tt3318052,11.0,nm1715461,director,\N,\N
tt3318052,12.0,nm1715461,writer,\N,\N
tt3318052,13.0,nm3245602,producer,producer,\N
tt3318052,14.0,nm1028779,composer,composer,\N
tt3318052,15.0,nm5376592,cinematographer,\N,\N
tt3318052,16.0,nm1604754,cinematographer,cinematographer,\N
tt3318052,17.0,nm3229033,editor,\N,\N
tt3318052,18.0,nm1989133,editor,collaborating editor,\N
tt3318750,1.0,nm1802209,actor,\N,"[""Jake""]"
tt3318750,2.0,nm0126284,actress,\N,"[""Justine""]"
tt3318750,3.0,nm0134072,actor,\N,"[""Danny""]"
tt3318750,4.0,nm0570364,actor,\N,"[""Hudson""]"
tt3318750,5.0,nm4592633,actor,\N,"[""Teddy""]"
tt3318750,6.0,nm7682309,actor,\N,"[""Teddy""]"
tt3318750,7.0,nm0305519,actress,\N,"[""Blanca""]"
tt3318750,8.0,nm2624186,actress,\N,"[""Kat""]"
tt3318750,9.0,nm0005105,actress,\N,"[""Miss Jenn""]"
tt3318750,10.0,nm1898126,actor,\N,"[""Braden""]"
tt3318750,11.0,nm0441839,director,director,\N
tt3318750,12.0,nm1802209,writer,story by,\N
tt3318750,13.0,nm1829796,writer,story by,\N
tt3318750,14.0,nm3477311,writer,story by,\N
tt3318750,15.0,nm3971847,producer,producer,\N
tt3318750,16.0,nm2281849,producer,producer,\N
tt3318750,17.0,nm3579466,producer,producer,\N
tt3318750,18.0,nm1510486,producer,producer,\N
tt3318750,19.0,nm0953616,composer,composer,\N
tt3318750,20.0,nm0002557,cinematographer,director of photography,\N
tt3318750,21.0,nm1113125,editor,\N,\N
tt3318750,22.0,nm0442090,casting_director,casting_director,\N
tt3318750,23.0,nm3227363,production_designer,\N,\N
tt3319018,1.0,nm2121541,actress,\N,"[""Emily""]"
tt3319018,2.0,nm4716683,actor,\N,"[""Arden""]"
tt3319018,3.0,nm0806968,actor,\N,"[""Robert""]"
tt3319018,4.0,nm3133298,actress,\N,"[""Emily's Mother""]"
tt3319018,5.0,nm7839084,actress,\N,"[""Newborn Emily""]"
tt3319018,6.0,nm8199562,actress,\N,"[""Toddler Emily""]"
tt3319018,7.0,nm8199563,actor,\N,"[""Toddler Emily""]"
tt3319018,8.0,nm6570112,actress,\N,"[""Young Emily""]"
tt3319018,9.0,nm4048991,actor,\N,"[""Mr. Spade""]"
tt3319018,10.0,nm8199564,actor,\N,"[""Steve""]"
tt3319018,11.0,nm1729102,director,\N,\N
tt3319018,12.0,nm1729102,writer,\N,\N
tt3319018,13.0,nm2393891,producer,producer,\N
tt3319018,14.0,nm0571775,producer,producer,\N
tt3319018,15.0,nm0571642,composer,\N,\N
tt3319018,16.0,nm0213239,cinematographer,\N,\N
tt3319018,17.0,nm0721707,editor,\N,\N
tt3319018,18.0,nm1130532,casting_director,\N,\N
tt3319018,19.0,nm0359475,production_designer,\N,\N
tt3319636,1.0,nm0173916,self,\N,"[""Self""]"
tt3319636,2.0,nm6071053,self,\N,"[""Self""]"
tt3319636,3.0,nm0173916,director,\N,\N
tt3319636,4.0,nm0170211,producer,producer,\N
tt3319730,1.0,nm0000147,actor,\N,"[""Donald Crowhurst""]"
tt3319730,2.0,nm5663632,actress,\N,"[""Rachel Crowhurst""]"
tt3319730,3.0,nm0001838,actress,\N,"[""Clare Crowhurst""]"
tt3319730,4.0,nm3528787,actress,\N,"[""Waterskiing Girl""]"
tt3319730,5.0,nm1169217,actor,\N,"[""Dennis Herbstein""]"
tt3319730,6.0,nm0309693,actor,\N,"[""Ronald Hall""]"
tt3319730,7.0,nm0564402,actor,\N,"[""Sir Francis Chichester""]"
tt3319730,8.0,nm2397390,actor,\N,"[""Mr. Hughes""]"
tt3319730,9.0,nm4540461,actress,\N,"[""Mrs. Hughes""]"
tt3319730,10.0,nm7374830,actor,\N,"[""James Crowhurst""]"
tt3319730,11.0,nm1016428,director,\N,\N
tt3319730,12.0,nm1994243,writer,screenplay by,\N
tt3319730,13.0,nm0110357,producer,producer,\N
tt3319730,14.0,nm1994243,producer,producer,\N
tt3319730,15.0,nm0194446,producer,producer,\N
tt3319730,16.0,nm1241814,producer,producer,\N
tt3319730,17.0,nm4253787,composer,\N,\N
tt3319730,18.0,nm0433580,composer,composer,\N
tt3319730,19.0,nm4904466,composer,composer,\N
tt3319730,20.0,nm0310341,cinematographer,director of photography,\N
tt3319730,21.0,nm0323985,editor,\N,\N
tt3319730,22.0,nm0811761,editor,\N,\N
tt3319730,23.0,nm0079667,casting_director,\N,\N
tt3319730,24.0,nm3983776,casting_director,\N,\N
tt3319730,25.0,nm0290286,production_designer,production_designer,\N
tt3319730,26.0,nm0378219,production_designer,\N,\N
tt3319920,1.0,nm0000160,actor,\N,"[""Bruce Kenner""]"
tt3319920,2.0,nm0000667,actor,\N,"[""Kenneth Raines""]"
tt3319920,3.0,nm0914612,actress,\N,"[""Angela Gray""]"
tt3319920,4.0,nm0225460,actress,\N,"[""Rose Gray""]"
tt3319920,5.0,nm0089937,actor,\N,"[""Reverend Beaumont""]"
tt3319920,6.0,nm1399770,actor,\N,"[""John Gray""]"
tt3319920,7.0,nm1256602,actor,\N,"[""Roy Gray""]"
tt3319920,8.0,nm0039148,actor,\N,"[""George Nesbitt""]"
tt3319920,9.0,nm0534132,actor,\N,"[""Police Chief Cleveland""]"
tt3319920,10.0,nm0124666,actor,\N,"[""Brody""]"
tt3319920,11.0,nm0024622,director,\N,\N
tt3319920,12.0,nm0024622,writer,written by,\N
tt3319920,13.0,nm0024622,producer,producer,\N
tt3319920,14.0,nm0100559,producer,producer,\N
tt3319920,15.0,nm1114974,producer,producer,\N
tt3319920,16.0,nm0063414,composer,\N,\N
tt3319920,17.0,nm0033096,cinematographer,\N,\N
tt3319920,18.0,nm1198880,editor,\N,\N
tt3319920,19.0,nm2209932,editor,\N,\N
tt3319920,20.0,nm0419605,casting_director,\N,\N
tt3319920,21.0,nm0460946,casting_director,\N,\N
tt3319920,22.0,nm0818621,production_designer,\N,\N
tt3320578,1.0,nm0015001,actor,\N,"[""Vinayagam""]"
tt3320578,2.0,nm1961459,actress,\N,"[""Kopperum Devi""]"
tt3320578,3.0,nm4776159,actor,\N,"[""Shanmugam""]"
tt3320578,4.0,nm6130614,actor,\N,"[""Murugan""]"
tt3320578,5.0,nm1962272,actor,\N,"[""Bail Perumal""]"
tt3320578,6.0,nm0621937,actor,\N,"[""Nallasivam""]"
tt3320578,7.0,nm4446366,actor,\N,"[""Savarimuthu""]"
tt3320578,8.0,nm6073921,actor,\N,"[""Mayilvaganam""]"
tt3320578,9.0,nm0437781,actor,\N,"[""Subbu""]"
tt3320578,10.0,nm0369696,actor,\N,"[""College Principal""]"
tt3320578,11.0,nm2350892,director,director,\N
tt3320578,12.0,nm2350892,writer,story,\N
tt3320578,13.0,nm0707287,writer,story,\N
tt3320578,14.0,nm1419442,writer,dialogue,\N
tt3320578,15.0,nm3595468,producer,producer,\N
tt3320578,16.0,nm1196042,composer,\N,\N
tt3320578,17.0,nm3903523,cinematographer,cinematographer,\N
tt3320578,18.0,nm1701311,editor,editor,\N
tt3320632,1.0,nm0381593,self,\N,"[""Self""]"
tt3320632,2.0,nm0041374,self,\N,"[""Self""]"
tt3320632,3.0,nm2640310,self,\N,"[""Self""]"
tt3320632,4.0,nm2634944,self,\N,"[""Self""]"
tt3320632,5.0,nm1349744,self,\N,"[""Self""]"
tt3320632,6.0,nm6074016,self,\N,"[""Self""]"
tt3320632,7.0,nm1361351,self,\N,"[""Self""]"
tt3320632,8.0,nm2040024,self,\N,"[""Self""]"
tt3320632,9.0,nm6074018,self,\N,"[""Self""]"
tt3320632,10.0,nm1534937,self,\N,"[""Self""]"
tt3320632,11.0,nm2418217,director,\N,\N
tt3320632,12.0,nm2418217,writer,\N,\N
tt3320632,13.0,nm0274063,producer,producer,\N
tt3320632,14.0,nm4892048,composer,\N,\N
tt3320632,15.0,nm3648815,cinematographer,\N,\N
tt3320632,16.0,nm0674789,editor,\N,\N
tt3320648,1.0,nm2907225,actress,\N,"[""Esméralda""]"
tt3320648,2.0,nm2907225,actress,\N,"[""La réalisatrice""]"
tt3320648,3.0,nm1380272,actor,\N,"[""Marius""]"
tt3320648,4.0,nm6018106,actor,\N,"[""Carlo""]"
tt3320648,5.0,nm6074025,actor,\N,"[""Luigi""]"
tt3320648,6.0,nm3442525,actress,\N,"[""Delphine""]"
tt3320648,7.0,nm2166169,actress,\N,"[""Amandine""]"
tt3320648,8.0,nm1663933,actress,\N,\N
tt3320648,9.0,nm5612982,actress,\N,\N
tt3320648,10.0,nm6074026,actress,\N,\N
tt3320648,11.0,nm6074027,actor,\N,\N
tt3320648,12.0,nm0610902,director,\N,\N
tt3320648,13.0,nm0610902,writer,\N,\N
tt3320648,14.0,nm0610902,producer,producer,\N
tt3320648,15.0,nm6074025,cinematographer,\N,\N
tt3320648,16.0,nm0610902,editor,\N,\N
tt3321300,1.0,nm3229685,actor,\N,"[""Will Holloway""]"
tt3321300,2.0,nm0278752,actor,\N,"[""Harry Pearce""]"
tt3321300,3.0,nm0000383,actress,\N,"[""Geraldine Maltby""]"
tt3321300,4.0,nm1183224,actor,\N,"[""Robert Vass""]"
tt3321300,5.0,nm3095562,actress,\N,"[""June Keaton""]"
tt3321300,6.0,nm1127608,actor,\N,"[""Calum Reed""]"
tt3321300,7.0,nm0505404,actor,\N,"[""Philip Emerson""]"
tt3321300,8.0,nm0908025,actor,\N,"[""Prison Van Officer""]"
tt3321300,9.0,nm1175468,actor,\N,"[""Adem Qasim""]"
tt3321300,10.0,nm0362873,actor,\N,"[""Francis Warrender""]"
tt3321300,11.0,nm0620576,director,\N,\N
tt3321300,12.0,nm3122514,writer,screenplay,\N
tt3321300,13.0,nm3123004,writer,screenplay,\N
tt3321300,14.0,nm0938727,writer,"television series ""Spooks""",\N
tt3321300,15.0,nm0269957,producer,producer,\N
tt3321300,16.0,nm0308211,producer,producer,\N
tt3321300,17.0,nm2000281,producer,producer,\N
tt3321300,18.0,nm3825122,composer,\N,\N
tt3321300,19.0,nm0846246,cinematographer,\N,\N
tt3321300,20.0,nm0669285,editor,\N,\N
tt3321300,21.0,nm0688160,casting_director,\N,\N
tt3321300,22.0,nm0002493,production_designer,\N,\N
tt3321428,1.0,nm0782213,actor,\N,"[""Torrente""]"
tt3321428,2.0,nm1694256,actor,\N,"[""Cuco""]"
tt3321428,3.0,nm1719503,actor,\N,"[""Jesusín""]"
tt3321428,4.0,nm0000285,actor,\N,"[""Marshall""]"
tt3321428,5.0,nm1239603,actor,\N,"[""Damián""]"
tt3321428,6.0,nm4561536,actor,\N,"[""Bigotes""]"
tt3321428,7.0,nm4561325,actor,\N,"[""Dientes""]"
tt3321428,8.0,nm0105987,actor,\N,"[""Antoñito""]"
tt3321428,9.0,nm0056657,actor,\N,"[""Manolito""]"
tt3321428,10.0,nm2711345,actress,\N,"[""Chiqui""]"
tt3321428,11.0,nm0782213,director,\N,\N
tt3321428,12.0,nm0782213,writer,written by,\N
tt3321428,13.0,nm0349562,producer,producer,\N
tt3321428,14.0,nm0063414,composer,\N,\N
tt3321428,15.0,nm6929031,composer,composer,\N
tt3321428,16.0,nm0217079,cinematographer,director of photography,\N
tt3321428,17.0,nm1830955,editor,\N,\N
tt3321428,18.0,nm0037365,production_designer,\N,\N
tt3321428,19.0,nm0080467,production_designer,\N,\N
tt3322364,1.0,nm0000226,actor,\N,"[""Dr. Bennet Omalu""]"
tt3322364,2.0,nm0000285,actor,\N,"[""Dr. Julian Bailes""]"
tt3322364,3.0,nm0000983,actor,\N,"[""Dr. Cyril Wecht""]"
tt3322364,4.0,nm0001556,actor,\N,"[""Mike Webster""]"
tt3322364,5.0,nm1813221,actress,\N,"[""Prema Mutiso""]"
tt3322364,6.0,nm0397124,actor,\N,"[""Dr. Joseph Maroon""]"
tt3322364,7.0,nm0005282,actor,\N,"[""Daniel Sullivan""]"
tt3322364,8.0,nm0550371,actor,\N,"[""Dr. Steven DeKosky""]"
tt3322364,9.0,nm0004991,actor,\N,"[""Christopher Jones""]"
tt3322364,10.0,nm0015382,actor,\N,"[""Dave Duerson""]"
tt3322364,11.0,nm1481618,director,\N,\N
tt3322364,12.0,nm1481618,writer,written by,\N
tt3322364,13.0,nm6543415,writer,"based on the GQ article ""Game Brain"" by",\N
tt3322364,14.0,nm0134578,producer,producer,\N
tt3322364,15.0,nm0264857,producer,producer,\N
tt3322364,16.0,nm0000631,producer,producer,\N
tt3322364,17.0,nm0795834,producer,producer,\N
tt3322364,18.0,nm0006133,composer,\N,\N
tt3322364,19.0,nm0869379,cinematographer,\N,\N
tt3322364,20.0,nm0325549,editor,\N,\N
tt3322364,21.0,nm2274256,casting_director,\N,\N
tt3322364,22.0,nm0894611,casting_director,\N,\N
tt3322364,23.0,nm0186477,production_designer,\N,\N
tt3322420,1.0,nm2144007,actress,\N,"[""Rani (Queen)""]"
tt3322420,2.0,nm3822770,actor,\N,"[""Vijay""]"
tt3322420,3.0,nm3629863,actress,\N,"[""Vijayalakshmi""]"
tt3322420,4.0,nm7832790,actor,\N,"[""Taka""]"
tt3322420,5.0,nm5062737,actor,\N,"[""Marcello""]"
tt3322420,6.0,nm6141087,actor,\N,"[""Tim""]"
tt3322420,7.0,nm0863171,actor,\N,"[""Rani's father""]"
tt3322420,8.0,nm7478179,actress,\N,"[""Rani's mother""]"
tt3322420,9.0,nm7303322,actress,\N,"[""Rani's grandmother""]"
tt3322420,10.0,nm4496851,actor,\N,"[""Bada Chintu""]"
tt3322420,11.0,nm2134474,director,\N,\N
tt3322420,12.0,nm2134474,writer,story and screenplay,\N
tt3322420,13.0,nm3212517,writer,story and screenplay,\N
tt3322420,14.0,nm5151578,writer,story and screenplay,\N
tt3322420,15.0,nm2101751,writer,dialogue,\N
tt3322420,16.0,nm6372520,producer,producer,\N
tt3322420,17.0,nm0440604,producer,producer,\N
tt3322420,18.0,nm1583196,producer,producer,\N
tt3322420,19.0,nm2985299,producer,producer,\N
tt3322420,20.0,nm9076980,composer,composer,\N
tt3322420,21.0,nm3032664,composer,\N,\N
tt3322420,22.0,nm2810184,cinematographer,\N,\N
tt3322420,23.0,nm0802097,cinematographer,\N,\N
tt3322420,24.0,nm0440604,editor,\N,\N
tt3322420,25.0,nm4596095,editor,\N,\N
tt3322420,26.0,nm4735769,editor,associate editor,\N
tt3322420,27.0,nm4793956,casting_director,\N,\N
tt3322420,28.0,nm2529840,casting_director,\N,\N
tt3322420,29.0,nm4658959,production_designer,\N,\N
tt3322420,30.0,nm3224983,production_designer,\N,\N
tt3322940,1.0,nm1782235,actor,\N,"[""John""]"
tt3322940,2.0,nm1834115,actress,\N,"[""Mia""]"
tt3322940,3.0,nm0005569,actress,\N,"[""Evelyn""]"
tt3322940,4.0,nm0024593,actor,\N,"[""Father Perez""]"
tt3322940,5.0,nm0641747,actress,\N,"[""Sharon Higgins""]"
tt3322940,6.0,nm0397788,actor,\N,"[""Pete Higgins""]"
tt3322940,7.0,nm1426686,actor,\N,"[""Detective Clarkin""]"
tt3322940,8.0,nm0111179,actor,\N,"[""Dr. Burgher""]"
tt3322940,9.0,nm3170042,actor,\N,"[""Neighbor""]"
tt3322940,10.0,nm5145655,actor,\N,"[""Little Boy""]"
tt3322940,11.0,nm0502954,director,director,\N
tt3322940,12.0,nm2477891,writer,written by,\N
tt3322940,13.0,nm0755911,producer,producer,\N
tt3322940,14.0,nm1490123,producer,producer,\N
tt3322940,15.0,nm1177766,composer,composer,\N
tt3322940,16.0,nm0460770,cinematographer,director of photography,\N
tt3322940,17.0,nm0253899,editor,editor,\N
tt3322940,18.0,nm2125021,casting_director,casting_director,\N
tt3322940,19.0,nm0060078,casting_director,casting_director,\N
tt3322940,20.0,nm0956244,production_designer,\N,\N
tt3323638,1.0,nm0331577,actor,\N,"[""Wade""]"
tt3323638,2.0,nm0940158,actor,\N,"[""Crenshaw""]"
tt3323638,3.0,nm0001803,actor,\N,"[""Aguilar""]"
tt3323638,4.0,nm0806002,actor,\N,"[""Ronnie""]"
tt3323638,5.0,nm3276414,actress,\N,"[""Mae""]"
tt3323638,6.0,nm3445312,actress,\N,"[""Rose""]"
tt3323638,7.0,nm0582939,actor,\N,"[""Chachi""]"
tt3323638,8.0,nm1697789,actress,\N,"[""Myra""]"
tt3323638,9.0,nm1273864,actor,\N,"[""Gustavo""]"
tt3323638,10.0,nm2307223,actor,\N,"[""Chupa""]"
tt3323638,11.0,nm2341319,director,\N,\N
tt3323638,12.0,nm0806002,writer,\N,\N
tt3323638,13.0,nm2341319,writer,\N,\N
tt3323638,14.0,nm1882430,producer,producer,\N
tt3323638,15.0,nm2341319,producer,producer,\N
tt3323638,16.0,nm1258312,composer,\N,\N
tt3323638,17.0,nm2204477,cinematographer,director of photography,\N
tt3323638,18.0,nm1444702,editor,\N,\N
tt3323638,19.0,nm2007502,casting_director,\N,\N
tt3323638,20.0,nm2706320,production_designer,\N,\N
tt3324262,1.0,nm3152327,director,\N,\N
tt3324262,2.0,nm4801824,director,director,\N
tt3324286,1.0,nm0099828,actor,\N,"[""Germain, le maire""]"
tt3324286,2.0,nm0222088,actor,\N,"[""Dr. Maxime Meyer""]"
tt3324286,3.0,nm0040005,actor,\N,"[""Yvon""]"
tt3324286,4.0,nm0687914,actor,\N,"[""Henri""]"
tt3324286,5.0,nm0783879,actor,\N,"[""Denis""]"
tt3324286,6.0,nm0560962,actress,\N,"[""Carmen""]"
tt3324286,7.0,nm0344922,actress,\N,"[""Clothilde""]"
tt3324286,8.0,nm0035382,actress,\N,"[""Josiane""]"
tt3324286,9.0,nm2020885,actor,\N,"[""Brice""]"
tt3324286,10.0,nm3227044,actress,\N,"[""Ève""]"
tt3324286,11.0,nm1126800,director,\N,\N
tt3324286,12.0,nm0779433,writer,original screenplay,\N
tt3324286,13.0,nm0072354,writer,adaptation,\N
tt3324286,14.0,nm0478322,writer,adaptation,\N
tt3324286,15.0,nm1126800,writer,collaboration,\N
tt3324286,16.0,nm0072354,producer,producer,\N
tt3324286,17.0,nm4176912,composer,composer,\N
tt3324286,18.0,nm3071503,cinematographer,\N,\N
tt3324286,19.0,nm1780543,editor,\N,\N
tt3324286,20.0,nm1155082,production_designer,\N,\N
tt3324494,1.0,nm0133899,actor,\N,"[""Franck Neuhart""]"
tt3324494,2.0,nm0320759,actress,\N,"[""Sophie""]"
tt3324494,3.0,nm0077873,actor,\N,"[""Lacombe""]"
tt3324494,4.0,nm4595248,actor,\N,"[""Tonton""]"
tt3324494,5.0,nm0377564,actor,\N,"[""Locray""]"
tt3324494,6.0,nm2537631,actor,\N,"[""Nono""]"
tt3324494,7.0,nm3673169,actor,\N,"[""Carpentier""]"
tt3324494,8.0,nm0140632,actor,\N,"[""Ossart""]"
tt3324494,9.0,nm5573976,actor,\N,"[""Niel""]"
tt3324494,10.0,nm1322127,actor,\N,"[""Auzier""]"
tt3324494,11.0,nm0029762,director,\N,\N
tt3324494,12.0,nm0029762,writer,scenario,\N
tt3324494,13.0,nm6918207,writer,"book ""Un assassin au-dessus de tout soupçon""",\N
tt3324494,14.0,nm7615947,writer,"book ""Un assassin au-dessus de tout soupçon""",\N
tt3324494,15.0,nm0040927,producer,producer,\N
tt3324494,16.0,nm1895176,producer,producer,\N
tt3324494,17.0,nm1055564,composer,\N,\N
tt3324494,18.0,nm0362473,cinematographer,\N,\N
tt3324494,19.0,nm0501001,editor,editor,\N
tt3324494,20.0,nm4211156,casting_director,\N,\N
tt3324494,21.0,nm0739948,casting_director,\N,\N
tt3324494,22.0,nm0291999,production_designer,\N,\N
tt33257085,1.0,nm6128727,director,director,\N
tt33257085,2.0,nm6128727,writer,written by,\N
tt33257085,3.0,nm2013525,composer,composer,\N
tt33257085,4.0,nm3170588,cinematographer,cinematographer,\N
tt33257085,5.0,nm2613010,editor,editor,\N
tt3326892,1.0,nm2707894,actor,\N,"[""Uncle Bart""]"
tt3326892,2.0,nm6081388,actor,\N,"[""Charlie""]"
tt3326892,3.0,nm1731370,actor,\N,"[""Eric""]"
tt3326892,4.0,nm3258952,actress,\N,"[""Diana""]"
tt3326892,5.0,nm1668655,actor,\N,"[""Sam""]"
tt3326892,6.0,nm5001919,actor,\N,"[""Allen""]"
tt3326892,7.0,nm4982592,actress,\N,"[""Young Charlotte""]"
tt3326892,8.0,nm0145518,actor,\N,"[""Joe Vega""]"
tt3326892,9.0,nm0171410,actor,\N,"[""Murphy""]"
tt3326892,10.0,nm2679121,actress,\N,"[""Kathy""]"
tt3326892,11.0,nm1731370,director,\N,\N
tt3326892,12.0,nm2707894,director,\N,\N
tt3326892,13.0,nm1731370,writer,\N,\N
tt3326892,14.0,nm2707894,writer,\N,\N
tt3326892,15.0,nm1013862,writer,\N,\N
tt3326892,16.0,nm2707894,producer,producer,\N
tt3326892,17.0,nm1013862,producer,producer,\N
tt3326892,18.0,nm2707894,composer,\N,\N
tt3326892,19.0,nm5615551,cinematographer,\N,\N
tt3326892,20.0,nm1996358,editor,\N,\N
tt3326892,21.0,nm1571553,casting_director,\N,\N
tt3326892,22.0,nm6088933,production_designer,\N,\N
