index,backdrop_path,overview,poster_path,original_language,vote_average,origin_country,parentTconst,ordering,title_series,genres,startYear,voisin1,voisin2,voisin3,voisin4
5721,/tSpREAMP0HqPZqAKG4ubr4xPDPy.jpg,A young woman whose childhood was so harrowing to her that she developed at least 13 different personalities.,/rQxfLUaZ67vS1bBxR9hqDGOJwqA.jpg,en,7.4,['US'],tt0075296,4.0,Sybil,Drama,1976.0,Sybil,Ardéchois Coeur Fidèle,L'Alphoméga,Shogun
6503,/j5hn3Xn2BDbwR3tBX7s8m8Y1zce.jpg,An English navigator becomes both a player and pawn in complex political games in feudal Japan.,/vfcbFozvKkC2dRqsNn0soIHGfBL.jpg,en,7.642,['US'],tt0080274,4.0,Shogun,Action & Adventure,1980.0,Shogun,Sybil,La Mafia,L'ultime secret
7174,/3sSJcOzSLFfamgOVroKuXIpGCux.jpg,"Three armed robbers--Harry Rawlins, Terry Miller, and Joe Pirelli--die when the security van that they are robbing catches fire in the Kingsway Tunnel in London. Their widows--Dolly Rawlins, Shirley Miller, and Linda Pirelli--find their husbands' plans for the robbery and decide to stage it themselves.",/4wN5a3LFXxd0GtZiGc0meVVymEd.jpg,en,7.0,['GB'],tt0085111,4.0,Les veuves au parfum,Crime,1983.0,Les veuves au parfum,Sadat,Pause-café,La Griffe du destin
7191,/bE8ArAxpwIRfQXHX6zEaUzoSPOV.jpg,"An epic crime saga of power, money, violence and corruption. The mafia controls everything through local and international networks like an octopus, and anyone who tries to bring them down pays the ultimate price.",/2gLLftWX1ecorSXq2jBMosQAcKx.jpg,it,8.0,['IT'],tt0086779,4.0,L'ultime secret,Drama,1984.0,L'ultime secret,La Mafia 2,La Mafia,La Mafia 3
7192,/bE8ArAxpwIRfQXHX6zEaUzoSPOV.jpg,"An epic crime saga of power, money, violence and corruption. The mafia controls everything through local and international networks like an octopus, and anyone who tries to bring them down pays the ultimate price.",/2gLLftWX1ecorSXq2jBMosQAcKx.jpg,it,8.0,['IT'],tt0086779,4.0,La Mafia,Drama,1984.0,L'ultime secret,La Mafia 2,La Mafia,La Mafia 3
7193,/bE8ArAxpwIRfQXHX6zEaUzoSPOV.jpg,"An epic crime saga of power, money, violence and corruption. The mafia controls everything through local and international networks like an octopus, and anyone who tries to bring them down pays the ultimate price.",/2gLLftWX1ecorSXq2jBMosQAcKx.jpg,it,8.0,['IT'],tt0086779,4.0,La Mafia 2,Drama,1984.0,L'ultime secret,La Mafia 2,La Mafia,La Mafia 3
7194,/bE8ArAxpwIRfQXHX6zEaUzoSPOV.jpg,"An epic crime saga of power, money, violence and corruption. The mafia controls everything through local and international networks like an octopus, and anyone who tries to bring them down pays the ultimate price.",/2gLLftWX1ecorSXq2jBMosQAcKx.jpg,it,8.0,['IT'],tt0086779,4.0,La Mafia 3,Drama,1984.0,L'ultime secret,La Mafia 2,La Mafia,La Mafia 3
7195,/bE8ArAxpwIRfQXHX6zEaUzoSPOV.jpg,"An epic crime saga of power, money, violence and corruption. The mafia controls everything through local and international networks like an octopus, and anyone who tries to bring them down pays the ultimate price.",/2gLLftWX1ecorSXq2jBMosQAcKx.jpg,it,8.0,['IT'],tt0086779,4.0,La Mafia 4 - Raid contre la Mafia,Drama,1984.0,L'ultime secret,La Mafia 2,La Mafia,La Mafia 3
7196,/bE8ArAxpwIRfQXHX6zEaUzoSPOV.jpg,"An epic crime saga of power, money, violence and corruption. The mafia controls everything through local and international networks like an octopus, and anyone who tries to bring them down pays the ultimate price.",/2gLLftWX1ecorSXq2jBMosQAcKx.jpg,it,8.0,['IT'],tt0086779,4.0,La Mafia 5 - Mort à Palerme,Drama,1984.0,L'ultime secret,La Mafia 2,La Mafia,La Mafia 3
7197,/bE8ArAxpwIRfQXHX6zEaUzoSPOV.jpg,"An epic crime saga of power, money, violence and corruption. The mafia controls everything through local and international networks like an octopus, and anyone who tries to bring them down pays the ultimate price.",/2gLLftWX1ecorSXq2jBMosQAcKx.jpg,it,8.0,['IT'],tt0086779,4.0,La Mafia 6 - L'ultime secret,Drama,1984.0,L'ultime secret,La Mafia 2,La Mafia,La Mafia 3
7198,/bE8ArAxpwIRfQXHX6zEaUzoSPOV.jpg,"An epic crime saga of power, money, violence and corruption. The mafia controls everything through local and international networks like an octopus, and anyone who tries to bring them down pays the ultimate price.",/2gLLftWX1ecorSXq2jBMosQAcKx.jpg,it,8.0,['IT'],tt0086779,4.0,La Mafia 7 - Enquête sur la mort du commissaire Cattani,Drama,1984.0,L'ultime secret,La Mafia 2,La Mafia,La Mafia 3
7705,/wuTlBhkgyPho8MYNbrlqSE2UxW4.jpg,"Sins is a 1986 CBS television miniseries starring Joan Collins. An adaptation of the 1982 novel of the same name by Judith Gould, it is the story of a woman who survives the horrors of the Nazi occupation of France and suffers a succession of challenges as she rises in the world of fashion.

Produced by New World Television, Collins also served as executive producer with her then-husband Peter Holm, and the mini-series contained 85 costume changes for her role. Carly Simon co-wrote and performed the theme song, ""It's Hard to be Tender.""",/s2FV3blE4EA0BS5i7ljSQmOi5K3.jpg,en,7.2,['US'],tt0090522,4.0,La Griffe du destin,Drama,1986.0,La Griffe du destin,Les nouvelles aventures de Zorro,Pause-café,Les veuves au parfum
8347,/borJhTreo7a0f8YwDvcVZTrWi0Q.jpg,"Zorro, also known as The New Zorro, New World Zorro, and Zorro 1990, is an American action-adventure drama series featuring Duncan Regehr as the character of Zorro. Regehr portrayed the fearless Latino hero and fencer on The Family Channel from 1990 to 1993. The series was shot entirely in Madrid, Spain and produced by New World Television, The Family Channel, Ellipse Programme of Canal Plus, Beta TV, and RAI. 88 episodes of the series were produced, 10 more than the first Zorro television series, which was produced by Disney in the late 1950s.

Since 2011, the series is currently airing in the United States on the Retro Television Network as The New Zorro. Peter Rodgers Organization is the distributor for this version of Zorro.",/iuo9I7AF6HSs4RdpwHb2QFOkZjk.jpg,en,7.1,['US'],tt0098957,2.0,Les nouvelles aventures de Zorro,Action & Adventure,1990.0,Les nouvelles aventures de Zorro,La Griffe du destin,Sadat,Les veuves au parfum
10048,/huWw8v01wsznHGPek2pJITV57hO.jpg,"Tense drama series about the different challenges faced by the British Security Service as they work against the clock to safeguard the nation. The title is a popular colloquialism for spies, and the series follows the work of a group of MI5 officers based at the service's Thames House headquarters, in a highly secure suite of offices known as The Grid.",/5kODxCYihuM49oQWke6GfHdsRT6.jpg,en,7.6,['GB'],tt0160904,4.0,MI-5,Drama,2002.0,MI-5,Les condamnées,À poil!,Tous en boîte
10932,/7fXYeb1aXigfNRu718YVnjRNUSM.jpg,"A TV mini-series adaptation of the classic Alexandre Dumas novel. Edmond Dantes is unjustly sent to prison for 18 years. He escapes to reclaim his fiancée Mercedes and revenge against his nemesis, Mondego.",/qvQSP7aIsknQXZP3KaLo8reDs1u.jpg,fr,7.3,['FR'],tt0167565,4.0,Le Comte de Monte Cristo,Action & Adventure,1998.0,Le Comte de Monte Cristo,Chiquinha Gonzaga,Tous en boîte,À poil!
12249,/ugWpWygiK84cG1ESswLfdXTcckg.jpg,"It tells the story of Chiquinha Gonzaga, a revolutionary musician who marked the history of music in Brazil, and challenged the social standards of her time. Chiquinha was raised very comfortably and had an excellent education provided by his father, Jose Basileu, who expected his daughter to be a lady of the imperial court. But after listening to songs played in a black yard and influenced by friends, such as composer Joaquim Callado, Chiquinha begins to make compositions mixing polka and lundu. By imposition of her father, Chiquinha is forced to marry Jacinto, with whom she has three children. However, Jacinto forbids her to play, and she decides to separate from her husband, going against social standards. Chiquinha, then, fights for his freedom to play and will live with the great love of his youth, João Batista de Carvalho Jr., with whom he has a daughter, Alice.",/3iV3rs2Gcmm7N4HxB8dlAQhyyJ4.jpg,pt,7.3,['BR'],tt0181206,4.0,Chiquinha Gonzaga,Drama,1999.0,Chiquinha Gonzaga,Le Comte de Monte Cristo,Tous en boîte,À poil!
12296,/9haAhtWSgAbspKF6l1wf2vIwv8W.jpg,"A peek behind closed doors at the intricacies of modern relationships. Each episode features three different fictional stories and follows various characters to see what happened during their most intimate moments. No subject is too taboo. All the stories have one very important thing in common, though: someone inevitably gets undressed.",/ge7irnaTcUvt6LpNe7ZGzzEKobb.jpg,en,7.5,"['CA', 'US']",tt0190106,4.0,À poil!,Drama,1999.0,À poil!,Les condamnées,Tous en boîte,MI-5
14137,/hA1vPo2MItVVXwmCd5Dtfbxa7VI.jpg,"The stylish, original and uninhibited Emmy award-winning sketch show starring Fiona Allen, Doon Mackichan and Sally Phillips. Distinctly contemporary. Decidedly maverick.",/cDocsijzYFwtdOkJMVlidBvwxa6.jpg,en,7.1,['GB'],tt0195275,4.0,Embrasse le poney,Comedy,1999.0,Embrasse le poney,La clef des champs,Chiquinha Gonzaga,Le Comte de Monte Cristo
14169,/yMWJxSne2V943VoiHTKsbrJWx49.jpg,"In 1822, Toussaint Rouveyre, a former captain in Napoleon's army, returned to his village in the Ardèche after the defeat at Waterloo and a seven-year stay in America. There, he reunited with his family, persecuted by the Restoration regime. In order for his father to give him his share of the inheritance in advance of his permanent move to America, he needs the consent of his younger brother Antoine, a carpenter who is on the Compagnons' Tour de France. When Toussaint learns that his brother, a member of the Compagnons du Devoir (Devoirants) association, has been killed by a companion from the rival association, the Compagnons du Devoir de Liberté (Gavots), he is determined to find the murderer, a certain Tourangeau Sans-Quartier, and avenge his brother. To find this man, he joins the Compagnons du Devoir de Liberté incognito.",/gnyDqSh38AspCG9ftI6bIIhYybV.jpg,fr,7.2,['FR'],tt0198055,4.0,Ardéchois Coeur Fidèle,Action & Adventure,1974.0,Ardéchois Coeur Fidèle,L'Alphoméga,Sybil,Jacquou le croquant
14268,/kiUASXk0GQd5VMF8uKuKzUsiVtd.jpg,"Bad Girls is a British television drama series that was broadcast on ITV from 1 June 1999 to 20 December 2006 and starred Simone Lahbib, Mandana Jones, Debra Stephenson, Linda Henry, Jack Ellis and many more throughout the eight-year run. The series was broadcast in 17 countries and was produced by Shed Productions, the company which later produced Footballers' Wives and Waterloo Road. It is set in the fictional women's prison of Larkhall, and features a mixture of serious and light storylines focusing on the prisoners and staff of G Wing. From 2010, the UK broadcast rights were bought by CBS Drama, and is repeated regularly – as of September 2012, the channel is re-running the series again in a late-night time slot.",/vDt7u6ITtdMFxmbMBKJKhydneF1.jpg,en,7.6,['GB'],tt0203248,4.0,Les condamnées,Drama,1999.0,Les condamnées,À poil!,MI-5,Tous en boîte
15923,/n0VOCRcEVsshvYwtmLvolGx3sFR.jpg,"A very-recognizable audience of Disney animated characters gather into the House of Mouse nightclub to enjoy musical guests, cartoon shorts and Master of Ceremonies Mickey Mouse's comical introductions from the stage.",/p8WHVAEFnx1dzKy396CDezN8s06.jpg,en,7.4,['US'],tt0272388,17.0,Tous en boîte,Animation,2001.0,Tous en boîte,À poil!,Chiquinha Gonzaga,W.I.T.C.H.
16480,/sEoLCkwHlUM7Y7hR4ROgWOOdRLv.jpg,"Newly graduate Yamaguchi Kumiko an idealistic teacher who entered Shirokin High to be a math teacher. Having high hopes for her students, her world turned up side down when she finds out that she'll be teaching the class 3-D the hardest class to take care of. Class 3-D is a bunch of students who looks more like delinquents and trouble makers. The students show no respect to teachers nor a little kindness. Each and every student doesn't like teacher for almost everyone has no good memories of them. The leader of the class is Sawada Shin. He is well respected for there are rumors that he beat a teacher to death. The students try there hardest to bully and make fun of her so she'll quit but all there efforts went to waste because Yamaguchi ain't an ordinary Teacher. Yamaguchi Kumiko is actually the 4th generation heir to Oedo group, a yakuza clan. Even though everyone in there clan wants her to the next leader, she made up her mind and so everyone accepted it.",/66mskBVwIC2VPGf8jlbK9j049Mp.jpg,ja,8.0,['JP'],tt0292765,4.0,Gokusen,Drama,2002.0,Gokusen,La famille Passiflore,BeTipul,Engrenages
16835,/yftTZyvNYJ4tA0VTQrPCizyth7o.jpg,"This movie reflects the history of Yugoslavia since the beginning of WWII (and similar to all ex-communist countries) to the last horrible events in Balcanian countries. Behind the comedy is hidden the pain of whole generations, which have suffered WWII, The Cold War, the war in Yugoslavia, the communism, the treachery of their own leadership, the fall. The film shows us the reality, as seen by those who feel unlimited love for their country and culture. Marko and Blacky represent the true leaders of the country, the soul of the nation and not without controversies. Once Upon A Time There Was A Country is an extended TV version of Emir Kusturica's Palme d'Or winning Underground.",/vRM1nmuFOzcEEYSmEVXZKzoBmv1.jpg,sr,8.9,['YU'],tt0319957,4.0,Il était une fois un pays,Drama,1996.0,Il était une fois un pays,Kozak,Jewelpets: Le royaume des bijoux,Section de recherches
